ID,Probable_cause
MAB1709.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the allision of the Star of Abu Dhabi with the Louisiana Sugar Refinery unloading dock was the failure of the master to ensure the ship��s propulsion engine was ready to maneuver while the vessel was anchored in a river with high water conditions.
MAB1712.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the flooding and sinking of fishing vessel Capt. David was an engine cooling water leak that disabled the vessel during a forecasted Small Craft Advisory and developing gale conditions.   Heavy Weather Mariners should exercise caution when heavy weather is forecasted, particularly while operating small and/or single-engine vessels. Increasing winds and sea states can precede storm fronts, and an emergency during these conditions risks endangering the crew and rescue response personnel. When heavy weather is predicted, mariners should consider delaying getting under way or an early return to port once under way. Additionally, it is prudent to carry a tow line suited for the size and displacement of the vessel. Safety During Personnel Transfers at Sea Prior to transferring from the Capt. David to the Navy boat, the fishing boat crew did not don personal flotation devices (PFDs), nor were they instructed to do so by the Navy boat crew. During the transfer, a crewmember mistimed his jump and nearly fell into the water. Based on the rough conditions and cold water, recovery of the crewmember in the water would have been difficult. Subsequent to the accident, the Navy group commander reviewed shipboard guidance to ensure procedures include donning PFDs prior to at-sea boat transfers. Even in the best conditions, individuals transferring between vessels at sea should always wear PFDs. BY THE NATIONAL TRANSPORTATION SAFETY BOARD ROBERT L. SUMWALT, III CHRISTOPHER A. HART Acting Chairman Member  EARL F. WEENER  Member  T. BELLA DINH-ZARR  Member Adopted: April 25, 2017"
MAB1713.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the fire aboard the commercial fishing vessel Raffaello was the lack of insulation on the starboard generator exhaust gas pipe resulting in the ignition of combustible material in close proximity.
mab1714.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the collision and sinking of the Specialist was inadequate manning, resulting in fatigued crewmembers navigating three tugboats with obstructed visibility due to the size of the crane on the barge they were towing and the location of the tugboats alongside the barge."
MAB1715.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the allision of the Amy Frances tow with the Natchez�CVidalia Highway 84 Bridge was the pilot��s failure to properly compensate for the current in the vicinity of the bridge while proceeding downbound under high-water conditions, and the captain��s failure to recognize the pilot��s inexperience with these conditions and assist the pilot with the maneuver."
MAB1716.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the allision between the Kodiak tow and the North Landing Bridge was the mate��s inability to safely navigate the vessel due to his inexperience in conning tows through narrow waterways.
MAB1717.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the capsizing and sinking of the fishing vessel Lydia & Maya was the uncontrolled drop of a suspended load onto the deck resulting in a sudden shift of weight that severely compromised the vessel��s stability. Contributing to the sinking was the combination of the crewmembers�� sleep debt, physical"
MAB1719.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the fire aboard the towing vessel Jaxon Aaron was the failure of the power assembly components on the port main diesel engine��s no. 15 cylinder. Contributing to the extent of the fire damage was the substantial use of combustible materials in the interior spaces and the chief engineer��s unfamiliarity with the firefighting equipment.
MAB1720.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the engine room flooding of the dive support vessel Hammerhead was the localized corrosion of an aging hull structure resulting from the operating company��s lack of oversight and maintenance in preserving the hull��s metal plating with an adequate marine coating and cathodic protection system.   Oversight and Maintenance of Vessel Hulls To protect vessels and the environment, it is good marine practice for owners to conduct regular oversight and maintenance of hulls, even during layup periods. Oversight should include monitoring the hull thickness, maintaining sufficient marine coatings, and using cathodic protection systems."
MAB1722.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the collision between the Matachin tow and the US Coast Guard cutter Thetis was the failure of the master of the Matachin to maintain a proper lookout and use radar to detect the vessel traffic ahead to avoid a collision. Contributing to the collision was the failure of the pilot and the navigational crew on board the Thetis to maintain a proper lookout. BY THE NATIONAL TRANSPORTATION SAFETY BOARD ROBERT L. SUMWALT III CHRISTOPHER A. HART Acting Chairman Member  EARL F. WEENER  Member  T. BELLA DINH-ZARR  Member Adopted: June 28, 2017   CORRECTED COPY"
MAB1723.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the allision of the Michael G Morris tow with the Thebes Railroad Bridge was the pilot not correctly accounting for the river current in the bend just above the bridge, resulting in his late and insufficient use of rudder while making the turn."
MAB1725.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the grounding of the lake freighter Roger Blough was the second mate��s failure to use all navigational resources to determine the ship��s position as it approached shallow water near Gros Cap Reefs. Contributing to the accident was inadequate monitoring of the vessel by Vessel Traffic Service (VTS) St. Marys River.
MAB1726.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the sinking of the fishing vessel Alaska Juris was a lack of watertight integrity, which failed to contain flooding in the engine room."
MAB1727.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the grounding and subsequent breakup of the Spirit of Kona was the failure of the vessel��s mooring equipment in tropical storm conditions. Contributing to the Spirit of Kona breaking free from its mooring was the failure of Blue Sea Cruises to take additional precautions to secure the vessel in advance of an oncoming tropical storm.
MAB1728.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the fire aboard towing vessel Thomas Dann was an ignition originating near an electrical fuse box in the upper engine room. Contributing to the intensity of the fire was the presence of combustible materials in the upper engine room.
MAB1729.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the allision of the Adventure Hornblower with the Navy Pier and the downtown San Diego seawall was a failure of the port transmission to disengage from the forward propulsion position due to the operating company��s lack of adherence to the transmission manufacturer��s recommended periodic maintenance schedule and the lack of routine maintenance and upkeep of the propulsion system��s equipment. Contributing to the accident was the lack of instrumentation to provide positive indication of thrust direction or an alarm to indicate the propulsion control system was not responding properly to the captain��s commands.   Adherence to Manufacturer��s Recommended Maintenance Procedures and Intervals This accident illustrates the potential safety hazards of failing to follow the equipment manufacturer��s recommended maintenance procedures and schedules. Without necessary maintenance, equipment cannot be relied on to perform as designed. Mariners should review manufacturer manuals and guidance on a regular basis to ensure conformance with recommended maintenance plans. Access to Vessel Controls and Distraction Vessel controls that are located outside the bridge/wheelhouse and are accessible to non-crewmembers present the opportunity for tampering and may lead to the distraction of the operator. Owners and operators should designate a perimeter around these stations and ensure the area is secured when in operation. Remote Propulsion Control Systems Current technology allows vessels to be constructed and fitted with automated instrumentation and alarms that alert the operator in the event of critical failure; however, they are not required by regulation. The negative consequences of an undetected loss of propulsion control are elevated for passenger vessels because they carry more people on board, often transit in confined waterways, and dock frequently. Owners and operators are encouraged to install instrumentation that provides a positive indication of propulsion thrust direction and/or a deviation alarm at bridge/wheelhouse and remote propulsion control stations. Such indications/alarms increase the likelihood of early detection of improper propulsion response, thereby allowing the operator time to take effective corrective action."
MAB1730.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the Nordbay��s allisions with water intakes and docks was the pilot and the master not adequately assessing the risks of handling the ballasted vessel during high-river conditions with strong following currents while turning into the wind. Contributing was the bridge team��s poor situational awareness of the vessel��s position in the waterway. Contributing to the second allision was the master��s distraction from his duties while making a phone call.    Distracted Operations Postaccident communications and notifications should never interfere with the safe operation of a vessel that is still under way. Control of the vessel and attention to the safe handling of the ship must be maintained at all times until the ship is safely anchored or moored. The presence of a pilot does not exempt the master and bridge team from their duty to safely navigate the ship.
MAB1731.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the fire on board the commercial fishing vessel American Eagle was the ignition from an undetermined source of acetylene gas mixed with oxygen, most likely leaking from a degraded hose connected to cylinders stored in a working space below decks. Contributing to the severity of the fire were the numerous acetylene and oxygen cylinders improperly stowed near the fire, which provided additional fuel and oxygen to the fire. Contributing to the extent of the damage on board the vessel was the lack of a common language between all crewmembers, which hampered firefighting efforts."
MAB1732.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the sinking of the Capt. Kevin was (1) an inadequate and temporary hull repair that failed, allowing flooding of the vessel��s interior spaces, and (2) the crew not securing the watertight hatch to the forepeak that would have contained the flooding to the forepeak tank."
MAB1733.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the flooding and sinking of small passenger vessel Maximus was a hull breach near the waterline from an unknown cause. Contributing to the accident was the ineffectiveness of the installed high-level bilge alarm system to alert the crew to water accumulating in the hull.
MAB1734.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the fire aboard passenger vessel Tahoe Queen was the operating company��s poor oversight of its contractors�� adherence to hot work safety policies.
MAB1735.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the engine explosion and resulting fire aboard the towing vessel The Admiral was a misfiring cylinder that ignited lubricating oil in the sump of the engine.
MAB1736.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the Celebrity Infinity��s allision with the dock was the master��s failure to plan, monitor, and execute a safe docking evolution."
MAB1738.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the grounding of the articulated tug and barge Nathan E Stewart/DBL 55 was the second mate falling asleep while on watch. Contributing to the grounding was the ineffective implementation of the company��s safety management system procedures for watchstanding.
MAB1739.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the sinking of the Lady Gertrude was the fracture of the propeller shaft forward of the stern tube stuffing box, resulting in uncontrollable flooding of the vessel��s fish hold and progressive flooding through non- watertight bulkheads of the engine room and lazarette."
MAB1740.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the sinking of the motor vessel Exito was progressive flooding from an undetermined location. Contributing to the loss of life was the carriage of personnel on board, other than crewmembers, who were inadequately prepared and equipped for an emergency.    VHF Radio Reception in Alaska Region Vessel owners, operators, and crewmembers should be aware of the limitations of VHF radio reception in the Aleutian region. In addition to VHF radios, mariners should have alternate means of immediately alerting Coast Guard search and rescue (SAR) centers, such as satellite communication devices. If satellite communication is used as the designated alternate communication device, the number for the SAR center should be posted in the wheelhouse and in crew common areas and be known by crewmembers onboard. For any type of installed marine distress and alerting system, the captain and owner should ensure crewmembers are capable of using the system. Safety Briefing for Non-crewmembers Prior to departure on a voyage, non-crewmembers should be given a complete safety briefing that includes actions to be taken during emergencies such as fire, flooding, or abandon ship, along with instructions on egress routes and survival equipment such as liferafts and immersion suits. During the safety briefing, immersion suits should be donned to ensure proper fit and familiarity with instructions. Maintenance of Hull and Watertight Bulkheads For the safety of a vessel and all on board, the hull and watertight bulkheads must be maintained and any deficiencies must be appropriately repaired. Known issues with watertight integrity and wastage need to be addressed by permanent means."
MAB1801.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the grounding of the bulk carrier Nenita was the failure of a main engine cylinder cooling jacket that initiated an automatic reduction in engine speed, resulting in the eventual loss of steerageway. Contributing to the accident was the lack of information relayed from shipboard personnel to the pilot about the status of the main engine, which prevented him from taking effective corrective action following the engine casualty.    Water Chemistry Maintaining proper water chemistry in engine cooling water systems reduces corrosion, scale, and the formation of deposits, which ensures effective cooling (heat transfer) to satisfy the system��s operating requirements. Mariners should conduct testing per the manufacturer��s recommended schedule, ensure levels of treatment are correct, and maintain water quality within specified limits. Insufficient cooling water maintenance may result in increased corrosion, clogging of cooling water passages, or, ultimately, the failure of equipment. Tightening of Fasteners Over the last two years, the NTSB has investigated three separate accidents that may have been caused by a failure to tighten fasteners on marine engines to the manufacturer��s recommended torque settings. Undertorqueing a fastener may cause excess vibration or allow the fastener to come loose, while overtorqueing may lead to failure of the fastener or the machinery component being secured. When installing fasteners, mariners should use a calibrated torque wrench and follow the manufacturer��s recommended tightening guide and torque values."
MAB1802.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the flooding of the Atlantic Raider was a stern hull fracture that allowed ingress of water into the rudder compartment and caused the vessel to sink by the port quarter. Contributing to the accident was flooding through an open door to the engine room.
MAB1804.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the sinking of the fishing vessel Ambition was the flooding of the lazarette from a breach in the steel hull.
MAR1801.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the fire aboard the roll-on/roll-off passenger vessel Caribbean Fantasy was Baja Ferries�� poor safety culture and ineffective implementation of their safety management system on board the vessel, where poor maintenance practices led to an uncontained fuel spray from a blank flange at the end of the port main engine fuel supply line onto the hot exhaust manifold of the engine. Contributing to the rapid spread of the fire were fuel and lube oil quick-closing valves that were intentionally blocked open, fixed firefighting systems that were ineffective, and a structural fire boundary that failed. Contributing to the fire and the prolonged abandonment effort was the failure of the Panama Maritime Authority and the recognized organization, RINA Services, to ensure Baja Ferries�� safety management system was functional."
