ID,Probable_cause
MAB1819.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the capsizing and sinking of the Gracie Claire was the towing vessel’s decreased stability and freeboard due to undetected flooding through a hull leak in the rudder compartment, which made the vessel susceptible to the adverse effects of boarding water from the wake of a passing vessel."
MAB1820.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the capsizing and sinking of fishing vessel Langley Douglas was the captain’s decision to unload a large catch that overflowed the pen and spilled out on deck, which―coupled with trapped water on deck due to blocked freeing ports and shifting of liquids in partially filled tanks―caused the vessel to roll to port and downflood. Precautions when Unloading Catch Fishing vessel operators are reminded to avoid unloading large catches that exceed the pen height and can result in spillover and cargo on deck. Catch sliding around on deck has an adverse effect on vessel stability. Additionally, freeing ports (scuppers) in the bulwarks should be kept clear for rapid draining of water on deck. A deck filled with water creates an undesirable free-surface effect, and the weight of the additional water also increases the height of the vessel’s center of gravity and decreases its freeboard, consequently reducing overall stability."
MAB1821.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the flooding and sinking of the towing vessel Savage Ingenuity was the absence of company procedures requiring the closure of weather deck doors at all times while the vessel was under way, which resulted in rapid downflooding into the engine room when the vessel heeled while perpendicular to a strong current with the head of its tow pushed into a river bank."
MAB1822.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the allision of the bulk carrier Mia S with the Nashville Avenue Wharf was the chief engineer’s poor communication to the master regarding the potential for additional protective engine slowdowns at orders above dead slow ahead, and the master and pilot’s decision to proceed at full ahead, which resulted in a reduction in engine speed and subsequent loss of maneuverability while navigating through a sharp river bend."
MAB1823.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the allision of the towing vessel Cooperative Venture with the St. Paul Union Pacific Rail Bridge was the operating company’s assignment of an inexperienced pilot who incorrectly positioned the tow prior to maneuvering through a turn with a following current when approaching the bridge span.
MAB1824.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the flooding and sinking of the fishing vessel Ben & Casey was a sheared propeller shaft that allowed water ingress into the hull through the shaft seal.    3Sachs, Neville, “Root Cause Failure Analysis – Understanding Mechanical Failures,” Plant Maintenance Resource Center, www.plant-maintenance.com, revised 2015. Recognizing Metal Fatigue in Propeller Shafting This accident is similar to the sinking of the fishing vessel Lady Gertrude on August 15, 2016. In the Lady Gertrude accident, investigators determined that the propeller shaft had sheared near the shaft seal. The resulting opening allowed water ingress that exceeded the vessel’s bilge pumping capacity. Vessel owners and operators should be aware of the limitations of visual inspections in determining the condition of shafting and should consider the use of periodic non-destructive testing as a tool to identify metal fatigue."
MAB1826.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the breakaway of the containership Helsinki Bridge and subsequent allision with the Black Falcon Cruise Terminal was the failure of Massachusetts Port Authority to provide suitable berthing arrangements during ongoing construction at the Conley Container Terminal, which resulted in the overloading and failure of a single mooring bollard. Contributing to the accident was the lack of preparation by the vessel’s master, who was aware of the less than suitable mooring arrangements and the deteriorating weather forecast but took no mitigating action to address the situation."
MAB1827.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the sinking of the towing vessel Ricky Robinson was the pilot’s decision to proceed with unsecured deck hatches at a speed that resulted in water on deck and flooding of the aft voids. Contributing to the sinking was the company’s inadequate oversight to ensure that crews kept hatches closed while the vessel was under way and that ongoing watertight issues with the voids were addressed.    Reporting Issues Maintenance issues and other conditions affecting the safe operation of a vessel should be promptly reported to the operating company. Reporting systems should provide specific guidance regarding critical equipment, hull integrity, and operational safety. A robust reporting system should also include procedures for company oversight to ensure that crews are reporting issues and that the operating company is tracking and promptly addressing them."
MAB1828.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the engine room fire aboard the towing vessel J.W. Herron was leaking lube oil from a propulsion diesel engine hose or tubing fitting that was ignited off an exposed hot engine surface or slipping clutch. Contributing to the severity of the fire was the location of the emergency engine shutdowns and fuel supply shutoffs near the exterior engine room doors, which proved to be inaccessible. Contributing to the spread of the fire was the inability to secure ventilation to the engine room.    Accessing Remote Engine Room Shutdowns The location of remote emergency shutdowns to the engine room—quick-closing valves for fuel and lube oil systems, remote stops for ventilation fans, and engine stops—as well as fire pump start controls may not be accessible during a fire. Therefore, the accessibility of these shutdowns and controls should be evaluated during fire-response planning. Alternative remote emergency shutdown locations, such as the wheelhouse, should be considered for redundancy."
MAB1901.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the capsizing and sinking of fishing vessel Misty Blue was flooding of the port clam tank from an undetermined point of ingress, which led to a decreased freeboard and a list allowing boarding seas to be trapped on deck, thereby decreasing the vessel’s stability. Contributing to the sinking was the relatively small freeing port area of the vessel, which likely increased water accumulation on deck."
MAB1902.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the mechanical failure on board offshore supply vessel Red Dawn was a connecting rod assembly on the no. 2 diesel engine that came loose and separated from the crankshaft due to improper tightening (torqueing) of the connecting rod bolts during the previous engine overhaul.
MAB1907.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the explosion aboard the barge B. No. 255 was the lack of effective maintenance and safety management of the barge by Bouchard Transportation, which resulted in crude oil cargo leaking through a corroded bulkhead into the forepeak void space, forming vapor, and igniting. Contributing to the accident were the ineffective inspections and surveys by the Coast Guard and the American Bureau of Shipping. Recommendations As a result of its investigation, the National Transportation Safety Board makes the following safety recommendations: To Bouchard Transportation Co., Inc: Evaluate your company’s safety management system (SMS) with an independent third party to identify the areas that allowed for the poor mechanical and structural condition of the B. No. 255 and revise the SMS to address identified deficiencies. (M-19-1) To the US Coast Guard: With the American Bureau of Shipping, establish joint policy and procedures to share information, including all results and findings from audits, surveys, examinations, inspections, and other applicable activities related to vessel safety. (M-19-2) To the American Bureau of Shipping: With the US Coast Guard, establish joint policy and procedures to share information, including all results and findings from audits, surveys, examinations, inspections, and other applicable activities related to vessel safety. (M-19-3)"
MAR2002.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the collision between US Navy Destroyer Fitzgerald and container ship ACX Crystal was the Fitzgerald’s bridge team’s failure to take early and substantial action to avoid collision as the give-way vessel in a crossing situation. Contributing was ineffective communication and cooperation among the Fitzgerald crew on the bridge and in the combat information center (CIC), and the Fitzgerald commanding officer’s (CO) insufficient planning for the hazards of the vessel’s intended transit. Also contributing was the Navy’s ineffective oversight of the Fitzgerald in the areas of operations scheduling, crew training, and fatigue mitigation. Also contributing to the accident was the ACX Crystal watch officer’s lack of early detection of the Navy vessel and insufficient actions to avoid collision once in doubt as to the destroyer’s intentions. Safety Issues Safety issues identified in this accident include the following: • Fitzgerald crew’s insufficient training. The surface warfare supervisor missed several critical targets, and the officer of the deck (OOD), who was in charge of the bridge personnel, made some poor navigational decisions and did not request support from the CIC. Further, the tactical action officer (in charge of the CIC) did not ensure that her personnel supported the bridge team."
