ID,Probable_cause
MAB1930.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the passenger vessel Nippon Maru’s contact with the mooring dolphins at the US Navy wharf D in Apra Harbor, Guam, was alcohol impairment of the master while he conned the vessel, resulting in an errant astern engine input.     Master/Pilot Exchange The master/pilot exchange is a critical component of bridge resource management, and is more than a simple exchange of vessel particulars. The master/pilot exchange is an opportunity to ensure the pilot and bridge team can clearly communicate and have a shared mental model of the task ahead. A formal master/pilot exchange should be conducted whenever a pilot comes aboard a vessel, regardless of the level of familiarity with the pilot, the master, and the vessel."
MAB1931.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the collision of sand barge Weeks 207, pushed by tugboat Seeley, with sailboat Sea Jay was the Seeley mate’s decision to perform a tripping maneuver in a narrow channel near surrounding piers and docked vessels, despite the availability of an appropriate turning basin only about a tow length ahead."
MAB1932.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the fire and sinking of the fishing vessel Jeanette was inadequate crew training and oversight by the company to ensure safe hot work practices were followed on board the vessel. Contributing to the spread and growth of the fire was the lack of a clearly designated person in charge during the response, which resulted in an ineffective firefighting effort by the crew.  Fire Protection Before conducting hot work, it is critical to evaluate work areas for fire hazards to ensure that adequate protection is in place. In addition, crewmembers involved in hot work should be trained to identify possible hazards and take action to remove or mitigate these potential risks to the vessel and crew. The fire watch should not perform any other duties while acting as fire watch and should remain on-site until the area is deemed to be safe, unless relieved by another crewmember."
MAB1933.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the capsizing of the Miss Roslyn was the company’s lack of effective hull inspection and maintenance program, which resulted in flooding into a steering void through multiple wastage holes in the hull.   Effective Hull Inspection and Maintenance To protect vessels and the environment, it is good marine practice for owners to conduct regular oversight and maintenance of hulls, including between drydock periods. Regardless of inspection requirements, owners are obligated to ensure vessels are properly maintained, equipped, and operated in a safe condition. Issues with watertight integrity and wastage need to be addressed by permanent means."
MAB1934.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the flooding and sinking of the fishing vessel Aaron & Melissa II was the captain’s decision not to return directly to port with forecasted gale-force conditions, combined with the clogged bilge system, which prevented the crew from dewatering the flooded lazarette."
MAB1935.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the grounding of the fishing vessel Imperial was the captain’s failure to monitor the vessel’s track as a result of falling asleep due to an accumulated sleep deficit after 4 days of continuous operations, and the decision to not activate the vessel’s installed wheelhouse watch alarm. Contributing to the accident was the vessel owner’s lack of measures to mitigate crew fatigue and the nature of the derby-style Dungeness fishery in the state of California, which results in continuous fishing operations at the beginning of the season.      Watch Alarms A watch alarm, if used as intended, is an effective tool that can help ensure that a crewmember remains awake and vigilant while on duty. However, a watch alarm is not a substitute for the management and mitigation of fatigue. Owners/operators of vessels equipped with a watch alarm should establish procedures for its operation and use, especially when only one crewmember is responsible for navigation and lookout."
MAB1936.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the fire on the Grand Sun was the overheating of electrical wiring associated with a chest freezer or the receptacle powering it, which was located in an accommodation space. Contributing to the extent of the fire damage was the substantial use of combustible wood paneling and drapery throughout the accommodation spaces."
MAB1937.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the contact of the tow of the Andrew Cargill MacMillan with the Farmers Grain Terminal breasting dolphins and conveyor was the pilot’s overreliance on floating aids to navigation, which resulted in the tow being out of position and sliding too deep into the bend before the terminal to recover and successfully complete the turn."
MAB1938.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the capsizing and sinking of the Dredge200 and the R.E. Pierson 2 was the decision by the tow captain and owner to attempt a transit in forecasted wind and waves that exceeded their original plan for the voyage.   Voyage Plans for Prevailing Weather Conditions Owners and operators should develop voyage plans that assess prevailing weather conditions and anticipate changes along the intended route. Regardless of requirements, planning and preparation before a tow commences is critically important, including the identification of safe harbors along the route and adherence to operational limits."
MAB2018.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the contact of the Mary Lucy Lane tow with the Markland Locks and workboat Gibson was a strong outdraft above the dam caused by the extreme high flow conditions, which overwhelmed the pilot’s ability to control the Mary Lucy Lane tow before locking. BY THE NATIONAL TRANSPORTATION SAFETY BOARD  ROBERT L. SUMWALT, III Chairman JENNIFER HOMENDY Member BRUCE LANDSBERG Vice Chairman MICHAEL GRAHAM Member  THOMAS CHAPMAN Member    Adopted:  April 16, 2020"
MAB2029.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the Mr Ervin crane barge striking the Sunshine Bridge was the inadequate voyage planning and watch turnover between the captain and pilot, resulting in the pilot transiting beneath the bridge’s west span instead of its channel span. Contributing to the accident was the lack of company oversight. Also contributing to the accident was the charted information for the bridge used by the pilot, which did not reflect the actual vertical clearance of the west span. Recommendations As a result of its investigation, the National Transportation Safety Board makes the following safety recommendations: To Marquette Transportation Company: Develop a detailed voyage plan with specific information concerning/about all known risks, including calculated overhead clearance limitations for tows. (M-20-7) Develop a detailed audit plan to verify that the bridge transit procedures and watch handovers are understood and effectively used by captains and pilots. (M-20-8) To the National Oceanic and Atmospheric Administration: Review and update bridge data and charts to include vertical clearance information for all navigable bridge spans. (M-20-9)  BY THE NATIONAL TRANSPORTATION SAFETY BOARD  ROBERT L. SUMWALT, III Chairman JENNIFER HOMENDY Member BRUCE LANDSBERG Vice Chairman MICHAEL GRAHAM Member  THOMAS CHAPMAN Member    Adopted: July 16, 2020"
MAR2001.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the sinking of the amphibious passenger vessel Stretch Duck 7 was Ripley Entertainment Inc. dba Ride The Ducks Branson’s continued operation of waterborne tours after a severe thunderstorm warning was issued for Table Rock Lake, exposing the vessel to a derecho, which resulted in waves flooding through a non-weathertight air intake hatch on the bow. Contributing to the sinking was the Coast Guard’s failure to require sufficient reserve buoyancy in amphibious vessels. Contributing to the loss of life was the Coast Guard’s ineffective action to address emergency egress on amphibious passenger vessels with fixed canopies, such as the Stretch Duck 7, which impeded passenger escape."
