ID,Probable_cause
MAB2026.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the sinking of the towing vessels Chattie Sue Smith, Mary Fern, and Mary-R, along with a deck barge, was the deteriorated condition of the barge and the infrequent monitoring of the vessels, which allowed the barge to flood and sink, ultimately pulling down the moored towing vessels. Company Oversight of Inactive Vessels To protect vessels and the environment, it is good marine practice for owners and operators to conduct regular oversight and maintenance of vessel and barges, even during lay-up periods. Oversight should include periodic testing and maintenance of dewatering equipment."
MAB2027.pdf,"Probable Cause The National Transportation Safety Board determines the probable cause of the capsizing of the workboat MSRC 8-1 was the boat becoming perpendicular to a strong river current, for an undetermined reason, while tethered to the oil spill response vessel Louisiana Responder. Contributing to the accident was the unforeseen risk associated with conducting the exercise in a strong current, which also contributed to the severity of the outcome by hampering rescue efforts."
MAB2028.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the barge breakaway and contact with the Webbers Falls Dam was the force of the river current acting on the moored vessels at the Grand River fleeting area, which exceeded the capacity of the mooring wires, due to the extreme rise and flow of water in the Grand River as the Fort Gibson dam released major amounts of water in a short period of time."
MAB2030.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the collision between the bulk carrier Century Queen and the towing vessel Kaytlin Marie was the lack of early and effective communications to confirm a passing arrangement between the two vessels.  Establishing Passing Arrangements in Sufficient Time When meeting or overtaking a vessel on the Western Rivers, especially within a bend where high-water conditions can increase the risk of collision, it is critical to establish early communications rather than make assumptions about the intentions of approaching vessels. Rules of the Road must supersede local practices or habits, such as light boats and deep draft vessels typically not contacting each other."
MAB2031.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the explosion on board the barge Alaganik was the ignition, from an undetermined source, of gasoline vapor from a fuel cargo tank, which became entrapped within the vessel��s port pontoon compartment. Storage of Gasoline aboard Vessels Mariners must use extreme caution when storing, transporting, or transferring gasoline because of its high volatility and flammability. Gasoline should only be stored in tanks designed to established standards, and spaces containing these tanks should be designed and ventilated according to established standards, in order to ensure gasoline vapor does not become entrapped. Vessel owners and mariners must ensure that components and equipment near flammable liquids or vapors are properly grounded and intrinsically safe. 9 NTSB/MAB-20/31"
MAB2033.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the sinking of the Mangilao was the failure of the Chamorro��s towing arrangement due to the loss of a towline shackle pin, which left the Mangilao adrift and resulted in the ingress of water from boarding seas in a developing typhoon."
MAB2034.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the explosion aboard the barge IB1940 was the company��s incomplete procedures that did not incorporate the safety instructions included in the Facility Operations Manual regarding the electrical bonding of air movers to barges, resulting in an unbonded air mover being operated in a cargo tank with residual acetone, thereby causing a static electrical discharge, which ignited flammable vapors in the tank.  Bonding of Equipment to Avoid Static Electricity Discharge Hazardous cargos with flammable vapors are subject to the risk of explosion. Shipboard and shoreside personnel working aboard vessels and barges carrying such cargos should establish and follow procedures for the bonding of all air-moving equipment when venting tanks."
MAB2035.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the contact between the barge YD 71 and the James T. Wilson Fishing Pier was a shackle pin in the mooring arrangement working itself free in heavy weather, leading to the barge��s uncontrolled drift.  Mooring Maintenance Moorings for vessels can be single-point failures that can lead to losses for both vessels and nearby infrastructure. Operators should identify failure modes of mooring arrangements and implement controls, including more frequent inspections if necessary, to avoid accidents."
MAB2036.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the overturning of the liftboat Kristin Faye was the company��s inadequate preload procedure that did not account for crane movements or the planned loads (weights) to be lifted, resulting in a ��punch through�� of one of the vessel��s three legs.  Liftboat Preload Tests Prior to jacking up to expected operating height and commencing operations, liftboat operators should conduct preload tests, with the hull close to the water, that simulate all planned operational loads. When the captain raised the Kristin Faye��s port crane boom, its center of gravity shifted about 17 feet."
MAB2037.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the contact of the G.M McAllister with the NGL Energy Partners berth was the docking pilot backing down the river toward the turning basin at a speed at which the assist tugboats could not be effectively used. Contributing to the accident was insufficient communication, before and during the maneuver, between the docking pilot and the G.M. McAllister captain."
MAB2039.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the contact of the tank vessel American Liberty and multiple vessels, barges, and wharfs was poor bridge resource management and miscommunication between the pilot and the master, which led to the bridge team��s delay in carrying out an engine order and caused a delay in the vessel attaining sufficient speed to conduct an undocking maneuver in high river conditions. Contributing to the accident was the decision to release the assisting tugs before the undocking maneuver was completed.   Bridge Resource Management (Communications) The pilot and the bridge team should share the same mental model for the maneuver and fully understand the planned tasks. Communications should be open, involve discussion of the intended maneuvers, and should continue throughout the evolution. Clear orders and commands should be acknowledged and carried out promptly."
MAB2101.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the Miss Annie stranding and subsequent loss was the vessel striking an unmarked wreck, whose position had shifted from its previous known position and was yet to be charted or announced in the notice to mariners.  Identifying Navigation Hazards Situation awareness demands a mariner should be alert for new hazards that can appear along their intended route. NOAA and the Coast Guard track these hazards and publish chart corrections each week. Mariners should adopt a process for identifying new hazards that are not marked on their paper or electronic chart system, before getting underway. NOAA provides weekly chart updates: https://distribution.charts.noaa.gov/weekly_updates/ The U.S. Coast Guard provides NOAA chart corrections each week in Section IV �C Chart Corrections in the Local Notice to Mariners: https://www.navcen.uscg.gov/?pageName=lnmMain For a list of all chart corrections for paper charts tracked by Chart number and edition: https://ocsdata.ncd.noaa.gov/ntm/Default.aspx"
MAB2102.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the contact of the liquid petroleum gas carrier Levant with a mooring dolphin at the Petrogas Ferndale Wharf was the pilot��s approach with excessive speed and at too steep an angle, resulting from the pilot��s and bridge team��s poor bridge resource management.  Passage Planning for Short Transits Regardless of the length of the transit or maneuver, the master/pilot exchange is a critical opportunity for a pilot and bridge team to establish and share necessary information (shared mental model) for the task ahead."
MAB2103.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the fire on board the Susan Lynn was a catastrophic engine failure resulting in an oil reservoir breach and an ensuing fire initiated by ejected lube oil igniting off a hot surface. Contributing to the extent of the fire were the open engine room doors and the unsecured fuel shutoff valves.
MAB2106.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the contact of the Savage Voyager��s tow with the Jamie Whitten Lock & Dam was the tow moving out of position in the lock chamber while locking down when the crew did not effectively monitor and maintain the vessel��s position during its descent, resulting in the aft barge becoming hung on the upper gate miter sill.    Vigilance During Lock Operations Although locking operations can seem routine, the margins for safety are frequently low. Maintaining vessel position and communication with the lock operator are critical practices to ensure safe lockage. Crews should avoid complacency and vigilantly monitor lines at all times to prevent ��running�� in a lock."
MAB2108.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the collision between the offshore supply vessel Cheramie Bo Truc No 22 and ATB Mariya Moran/Texas was the offshore supply vessel mate��s turn across the path of the ATB during a meeting situation. Contributing to the accident was a lack of early communication from both vessels.
MAB2114.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the barge breakaway and contact with the I-10 bridge was the force of the river current acting on the moored barges at the San Jacinto River Fleet, which exceeded the capacity of the mooring lines, due to the extreme rise and flow of water in the San Jacinto River from Lake Houston dam��s uncontrolled spillway release of water during a historic rainfall event. Contributing was the operating company not rearranging fleeting area tiers to mitigate the effect of current on barge tiers.  Severe Weather Planning Marine operating companies should develop and continuously evaluate severe weather plans to prepare for challenges accompanied by tropical storms and/or severe weather with the potential to cause flooding or swift water within their areas of operations. Severe weather can trigger prolonged periods of weather restrictions in navigable river watersheds and create challenging conditions due to high or swift water downstream."
MAB2117.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the fire aboard the private yacht Andiamo was burning candles left unattended that resulted in an undetected fire in a guest cabin. Contributing to the severity of the fire was the crew��s failure to complete timely repairs to a fire-detection and alarm system known to be inoperable for two months.  Avoiding Candle Use on Vessels According to the National Fire Protection Association, burning candles results in hundreds of millions of dollars in damages ashore in the United States, including injury and loss of life. Candle usage on a vessel, whether attended or not, also poses a fire risk. Given the dynamic environment of a vessel, candles can move, and their open flames can ignite combustible materials. The abundance of flammable materials on board can allow a fire to quickly spread out of control. Flashlights and battery-powered lighting are safer alternatives to use during a loss of electrical power."
MAR2003.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the accident on board the small passenger vessel Conception was the failure of Truth Aquatics, Inc., to provide effective oversight of its vessel and crewmember operations, including requirements to ensure that a roving patrol was maintained, which allowed a fire of unknown cause to grow, undetected, in the vicinity of the aft salon on the main deck. Contributing to the undetected growth of the fire was the lack of a United States Coast Guard regulatory requirement for smoke detection in all accommodation spaces. Contributing to the high loss of life were the inadequate emergency escape arrangements from the vessel��s bunkroom, as both exited into a compartment that was engulfed in fire, thereby preventing escape. Investigative Constraints The Office of the US Attorney is conducting a criminal investigation of this accident. The Assistant US Attorney assigned to the case requested the National Transportation Safety Board (NTSB) not interview the captain of the Conception out of concern that the interview could hinder the ability of their office to bring criminal charges against the captain. The NTSB obtained significant information from the other crewmembers; however, the Conception��s captain had many"
MAR2101.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the collision between the liquefied gas carrier Genesis River and the Voyager tow was the Genesis River pilot��s decision to transit at sea speed, out of maneuvering mode, which increased the hydrodynamic effects of the Bayport Flare��s channel banks, reduced his ability to maintain control of the vessel after meeting another deep-draft vessel, and resulted in the Genesis River sheering across the channel toward the tow.   1 (a) In this report, all times are central daylight times (CDT), based on a 24-hour clock, and all miles are nautical miles. (b) A liquefied gas carrier is a type of tank ship that has been designed to carry gases such as natural gas, propane, or butane in liquefied form in insulated, pressurized, and/or refrigerated tanks."
MAR2102.pdf,"The National Transportation Safety Board determines that the probable cause of the capsizing and sinking of the commercial fishing vessel Scandies Rose was the inaccurate stabilityinstructions for the vessel, which resulted in a low margin of stability to resist capsizing, combined with the heavy asymmetric ice accumulation on the vessel due to localized wind and sea conditions that were more extreme than forecasted during the accident voyage."
MAR2103.pdf,"The National Transportation Safety Board determines that the probable cause of the capsizing of the Golden Ray was the chief officer��s error entering ballast quantities into the stability calculation program, which led to his incorrect determination of the vessel��s stability and resulted in the Golden Ray having an insufficient righting arm to counteract the forces developed during a turn while transiting outbound from the Port of Brunswick through St. Simons Sound. Contributing to the accident was G-Marine Service Co. Ltd.��s lack of effective procedures in their safety management system for verifying stability calculations."
