ID,Probable_cause
MAB1612.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the loss of the commercial fishing vessel Northern Pride was a fire in the forepeak machinery space and flooding through the hull planking, which led to its capsizing. Contributing to the accident were the overall poor condition and maintenance of the vessel and the captain��s decision to get under way in a vessel with known deficiencies. Also contributing to the accident was the rapid spread of the fire in the wooden vessel due to the absence of machinery space fire-suppression systems and fire-protected subdivision bulkheads, neither of which were required for uninspected fishing vessels.    Vessel Maintenance and Safety The investigation into the fire on board the Northern Pride and its subsequent capsizing found that poor maintenance and the decision to get under way with known deficiencies contributed to the vessel��s loss. Regardless of inspection requirements, owners are obligated to ensure vessels are properly maintained, equipped, and operated in a safe condition. Captains also have the responsibility to ensure vessels are safe to operate and correct known deficiencies."
MAB1613.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the collision between the Margaret Ann and the William E Strait was the William E Strait pilot��s inability to hold his vessel in position along the left descending bank, as had been agreed on, to allow the safe and unimpeded passage of the Margaret Ann."
MAB1614.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the sinking of fishing vessel Capt Richie Rich was a collapse of the port outrigger and a hull penetration resulting in uncontrolled flooding in the engine room.
MAB1615.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the sinking of deck barge Margaret was flooding of the port stern void due to the barge��s overall lack of maintenance and watertight integrity. Contributing to the sinking was the barge company��s lack of formal reporting procedures for its production managers conducting inspection rounds of the barges.
MAB1616.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the allision of the barge Gayle Force with the Norfolk Southern Bridge #7 was the Simone captain��s failure to plan for the bridge transit and effectively use the assist tugboat.
MAB1617.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the sinking of the towing vessel Miss Natalie was its captain��s decision to downstream on a line-haul tow given the prevailing conditions. Contributing to the sinking was the George W Banta tow moving ahead as the Miss Natalie approached rather than holding its position in the river.   Caution during Downstreaming Downstreaming accidents can occur even when it��s not high water as defined by the local high water action plans. Owners and operators should encourage mariners to be aware of prevailing conditions and assess risks, especially when choosing to downstream on a line-haul tow. As this accident demonstrates, line-haul tow captains and pilots must hold their position as the fleet boat approaches and therefore must assess whether they can accomplish the maneuver given their tow and prevailing conditions.  Update on Downstreaming Procedures On June 20, 2016, the Coast Guard issued a final rule, ��Inspection of Towing Vessels�� that included 46 Code of Federal Regulations 140.610(e), requiring all doors on the main deck to be closed when a vessel is downstreaming. Neither the QAT report or the risks associated with downstreaming was discussed."
MAB1618.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the grounding of fish-processing vessel Gordon Jensen was the combined effects of prescription pain medication, over-the-counter cold medication, alcohol, and sleep deprivation, which led to the master��s impaired cognitive performance, preventing him from recognizing that he could not effectively perform the duties and responsibilities of master."
MAB1619.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the accident involving Coast Guard cutter Kiska and recreational vessel Kolina, with the death of the Kolina captain, was the Kolina captain��s decision to launch and operate a poorly maintained vessel and his failure to protect his personal safety during the subsequent tow in the Alenuihaha Channel.    BY THE NATIONAL TRANSPORTATION SAFETY BOARD CHRISTOPHER A. HART ROBERT L. SUMWALT Chairman Member   T. BELLA DINH-ZARR EARL F. WEENER Vice Chairman Member Adopted: October 3, 2016"
MAB1620.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the fire aboard the Alpena was a fault in the electrical wiring providing power to the aft anchor winch. Vessel Particulars Vessel Alpena Owner/operator American Transport Leasing Inc./Inland Lakes Management, Inc. Port of registry Cleveland, Ohio Flag United States Type Freighter Year built 1942 Official number (US) 241856 IMO number N/A Construction Steel Length"
MAB1621.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the allision of the fishing vessel Ferrigno Boy with the Ventura Harbor Boatyard travel lift pier and the sailing vessel Solera was the fishing vessel��s transmission control cable not being correctly fastened to the Twin Disc mechanical control valve shift lever in accordance with the manufacturer��s recommended instructions. Vessel Particulars Vessel Ferrigno Boy Owner/operator Ferrigno Boy Fishing LP / Tri-Marine Fishing Management S.A. Port of registry Los Angles, California Flag United States Type Fishing vessel Year built 1978 Official number (US) 602455 IMO number 7940376 Construction Steel Length"
MAB1622.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the collision between the P. B. Shah tow and the Dewey R tow was the impact of distraction upon the decision-making and recollection of the captain of the P. B. Shah. Contributing to the collision was the failure of both captains to monitor the progress and effectiveness of the meeting proposal and take appropriate action to avoid the collision.  3 33 Code of Federal Regulations 83.09(a)(2)
MAB1623.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the sinking of the fishing vessel Kupreanof was the flooding of an aft compartment, likely the lazarette.   Access to High-Risk Spaces Blocking access to high-risk spaces, such as the lazarette on the Kupreanof, is a safety hazard. Without access, operators cannot be sure of the condition of the space, nor can they respond when emergencies, like flooding, affect those spaces. In this accident, access to the lazarette�Dthe space containing the steering machinery and one or more hull penetrations�Dwas obstructed, which prevented crewmembers from determining if it was the source of flooding and, if so, possibly addressing the hazard.  Testing of Alarms and Sensors All alarms and sensors should be tested on a regular basis to verify operation so that the crew has early warning of developing hazards."
MAB1624.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the fire aboard the containership Gunde Maersk was an improperly installed fitting on a fuel line supplying a fuel injector pump for auxiliary engine no. 1. Adherence to Standard Maintenance and Repair Procedures The NTSB continues to see fires and other accidents caused by failure to adhere to standardized procedures during the maintenance, repair, and testing of equipment. Standardized procedures, which include the use of proper tools, ensure system integrity and the safe operation of equipment within designed specifications. This simple guidance bears repeating, because the consequences of failure�D$380,000 in damage to the Gunde Maersk alone�Dcan be significant. Operational Testing Procedures Post-repair and maintenance operational testing of equipment should be standardized and, where possible, conducted at normal operational pressures and loads to verify the quality and reliability of the maintenance conducted."
MAB1707.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the sinking of the towing vessel Spence was gradual flooding from an unknown point of ingress into the aft void space followed by downflooding to the engine room.
MAB1710.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the failure of the lifting wire rope of crane no. 4 on the bulk carrier Asia Zircon II was inadequate lubrication due to ineffective maintenance resulting in excessive wear of the wire rope.   Maintenance of Lifting Gear ? Inspection, maintenance, and management of wire ropes are essential to the prevention of accidents. ? A deteriorated wire rope directly affects the ability to safely and reliably handle loads up to the rated capacity of the crane. ? Crane operators, signalmen, riggers, safety observers, and crewmembers should adhere to manufacturer operating guidelines, design limitations, safety precautions, and inspection and maintenance procedures. Crane Operations Workers participating in crane operations should ensure that they remain in a safe area during a hoist. Entering the drop zone while the hoist is in progress puts them at risk."
MAB1711.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the collision of the Ocean Freedom with the moored tank barges was the pilot��s rudder order in a direction opposite of which he intended. Contributing to the accident was the failure of the bridge team to identify the risk of collision and take appropriate action.
MAB1718.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the allision of the Peter F Gellatly tow with IMTT Bayonne Pier A was the captain and the engineer��s poor communication, their inadequate assessment of the hazardous condition posed by the starboard engine control malfunction, and the captain��s decision to continue operations without ensuring that the malfunction had been adequately corrected. Contributing to the accident was the crew��s unfamiliarity with the provisions of the company��s safety management system that addressed actions in response to hazardous conditions."
MAB1721.pdf,"Probable Cause The National Transportation Safety Board determines that the probable cause of the engine room fire aboard the Carnival Liberty was loosened bolts, likely resulting from improper tightening during prior maintenance and vibration of the piping over time, on a fuel supply inlet flange on diesel generator 4, which triggered an uncontrolled fuel spray from the inlet flange onto a hot surface on the diesel generator."
MAB1724.pdf,Probable Cause The National Transportation Safety Board determines that the probable cause of the fire on the vehicle carrier Courage was electrical arcing in the automatic braking system (ABS) module of a vehicle carried on board. 
MAR1701.pdf,"The National Transportation Safety Board determines that the probable cause of the sinking of El Faro and the subsequent loss of life was the captain��s insufficient action to avoid Hurricane Joaquin, his failure to use the most current weather information, and his late decision to muster the crew. Contributing to the sinking was ineffective bridge resource management on board El Faro, which included the captain��s failure to adequately consider officers�� suggestions. Also contributing to the sinking was the inadequacy of both TOTE��s oversight and its safety management system. Further contributing factors to the loss of El Faro were flooding in a cargo hold from an undetected open watertight scuttle and damaged seawater piping; loss of propulsion due to low lube oil pressure to the main engine resulting from a sustained list; and subsequent downflooding through unsecured ventilation closures to the cargo holds. Also contributing to the loss of the vessel was the lack of an approved damage control plan that would have assisted the crew in recognizing the severity of the vessel��s condition and in responding to the emergency. Contributing to the loss of life was the lack of appropriate survival craft for the conditions."
